Customer_ID,Age,Gender,Region,Income_Level,Coat_Type,Units_Sold,Price_per_Unit,Revenue,Cost_per_Unit,Total_Cost,Profit,Profit_Margin_%,High_Margin
804,62,Other,South East,38769.0,Waterproof Jacket,1,150.96,150.96,83.55,83.55,67.41,44.65,1
805,22,Other,Wales,46050.0,Fleece,2,130.58,261.16,93.24,186.48,74.68,28.6,0
806,50,Female,North East,56858.0,3-in-1 Jacket,2,235.16,470.32,170.72,341.44,128.88,27.4,0
807,18,Other,North East,54587.0,Softshell,2,112.78,225.56,81.36,162.72,62.84,27.86,0
808,35,Female,Northern Ireland,36438.0,Down Jacket,2,146.19,292.38,91.37,182.74,109.64,37.5,1
809,49,Male,Wales,30158.0,Fleece,3,239.85,719.55,154.08,462.24,257.31,35.76,1
810,64,Other,Midlands,44231.0,3-in-1 Jacket,4,152.61,610.44,84.31,337.24,273.2,44.75,1
811,66,Male,Midlands,29564.0,Waterproof Jacket,4,174.3,697.2,109.79,439.16,258.04,37.01,1
812,28,Other,Northern Ireland,27379.0,3-in-1 Jacket,2,93.66,187.32,60.14,120.28,67.04,35.79,1
813,38,Male,London,31947.0,Softshell,2,214.33,428.66,156.76,313.52,115.14,26.86,0
814,43,Other,South East,30693.0,Fleece,2,151.87,303.74,110.68,221.36,82.38,27.12,0
815,42,Male,South East,39126.0,Waterproof Jacket,4,216.09,864.36,160.6,642.4,221.96,25.68,0
816,39,Male,North East,28976.0,Softshell,4,123.15,492.6,89.53,358.12,134.48,27.3,0
817,44,Other,Midlands,35851.0,Down Jacket,2,151.82,303.64,83.75,167.5,136.14,44.84,1
818,66,Male,South West,50950.0,Fleece,3,213.71,641.13,144.96,434.88,206.25,32.17,0
819,30,Male,South West,36221.0,Softshell,1,245.56,245.56,138.41,138.41,107.15,43.63,1
820,50,Male,South West,50167.0,Softshell,1,90.14,90.14,54.49,54.49,35.65,39.55,1
821,51,Other,North East,47021.0,Waterproof Jacket,1,218.12,218.12,145.19,145.19,72.93,33.44,0
822,58,Other,Wales,40920.0,Down Jacket,4,131.12,524.48,90.49,361.96,162.52,30.99,0
823,52,Male,Scotland,31458.0,Softshell,4,173.63,694.52,118.23,472.92,221.6,31.91,0
824,18,Male,Midlands,45405.0,Fleece,1,129.32,129.32,72.39,72.39,56.93,44.02,1
825,38,Other,Midlands,32500.0,Softshell,1,184.29,184.29,105.18,105.18,79.11,42.93,1
826,65,Other,South East,34980.0,3-in-1 Jacket,3,140.15,420.45,80.69,242.07,178.38,42.43,1
827,23,Male,London,38302.0,Fleece,4,136.71,546.84,77.69,310.76,236.08,43.17,1
828,45,Male,Northern Ireland,34946.0,Fleece,4,86.45,345.8,50.63,202.52,143.28,41.43,1
829,34,Male,South East,27797.0,Softshell,1,104.98,104.98,72.19,72.19,32.79,31.23,0
830,22,Female,Wales,19729.0,Waterproof Jacket,3,235.9,707.7,168.94,506.82,200.88,28.38,0
831,48,Other,Northern Ireland,44591.0,Fleece,3,249.71,749.13,157.76,473.28,275.85,36.82,1
832,22,Female,Midlands,40703.0,3-in-1 Jacket,1,212.69,212.69,146.45,146.45,66.24,31.14,0
833,55,Other,Wales,17794.0,Waterproof Jacket,1,128.76,128.76,75.97,75.97,52.79,41.0,1
834,20,Other,Northern Ireland,27532.0,Waterproof Jacket,4,148.42,593.68,110.52,442.08,151.6,25.54,0
835,40,Other,North West,36791.0,Waterproof Jacket,1,205.72,205.72,127.55,127.55,78.17,38.0,1
836,54,Other,Scotland,39426.0,Fleece,2,244.65,489.3,175.95,351.9,137.4,28.08,0
837,54,Other,Midlands,19815.0,Waterproof Jacket,3,157.43,472.29,116.35,349.05,123.24,26.09,0
838,27,Other,London,34108.0,Softshell,1,221.02,221.02,159.78,159.78,61.24,27.71,0
839,27,Other,South West,40397.0,Waterproof Jacket,2,245.76,491.52,138.46,276.92,214.6,43.66,1
840,36,Female,North West,31485.0,3-in-1 Jacket,3,228.49,685.47,155.39,466.17,219.3,31.99,0
841,34,Male,South West,37558.0,Down Jacket,2,118.62,237.24,68.09,136.18,101.06,42.6,1
842,38,Male,Scotland,30124.0,3-in-1 Jacket,2,81.37,162.74,44.85,89.7,73.04,44.88,1
843,31,Female,Northern Ireland,44092.0,Fleece,1,163.65,163.65,91.7,91.7,71.95,43.97,1
844,26,Female,North East,27007.0,Waterproof Jacket,3,170.33,510.99,124.89,374.67,136.32,26.68,0
845,63,Female,London,23579.0,Waterproof Jacket,2,114.21,228.42,83.57,167.14,61.28,26.83,0
846,18,Female,Scotland,35289.0,Softshell,4,128.39,513.56,76.41,305.64,207.92,40.49,1
847,68,Other,South West,20665.0,Waterproof Jacket,3,210.08,630.24,138.53,415.59,214.65,34.06,0
848,62,Male,North West,13949.0,3-in-1 Jacket,4,159.96,639.84,118.53,474.12,165.72,25.9,0
849,30,Other,Midlands,45837.0,Fleece,1,133.95,133.95,86.98,86.98,46.97,35.07,1
850,21,Male,North West,25158.0,Down Jacket,4,185.85,743.4,116.85,467.4,276.0,37.13,1
851,18,Male,North West,21663.0,Waterproof Jacket,3,190.97,572.91,123.49,370.47,202.44,35.34,1
852,66,Female,North East,26882.0,Down Jacket,2,210.8,421.6,149.26,298.52,123.08,29.19,0
853,57,Other,North East,26433.0,Waterproof Jacket,2,106.64,213.28,68.83,137.66,75.62,35.46,1
854,49,Female,Wales,33579.0,Fleece,3,206.06,618.18,145.61,436.83,181.35,29.34,0
855,51,Other,Wales,24065.0,3-in-1 Jacket,2,181.9,363.8,115.75,231.5,132.3,36.37,1
856,45,Male,Northern Ireland,39982.0,Fleece,4,89.79,359.16,53.91,215.64,143.52,39.96,1
857,48,Female,Wales,41462.0,Down Jacket,2,212.17,424.34,130.55,261.1,163.24,38.47,1
858,25,Female,South East,22250.0,Waterproof Jacket,2,145.12,290.24,82.07,164.14,126.1,43.45,1
859,56,Male,London,28819.0,Down Jacket,4,136.16,544.64,88.43,353.72,190.92,35.05,1
860,43,Male,South East,29769.0,3-in-1 Jacket,4,156.17,624.68,90.52,362.08,262.6,42.04,1
861,51,Male,South East,33350.0,Fleece,4,138.85,555.4,98.9,395.6,159.8,28.77,0
862,20,Female,South West,45827.0,Down Jacket,1,137.51,137.51,87.2,87.2,50.31,36.59,1
863,67,Other,Scotland,46403.0,Down Jacket,4,217.37,869.48,152.81,611.24,258.24,29.7,0
864,29,Female,South East,59989.0,3-in-1 Jacket,4,101.17,404.68,74.96,299.84,104.84,25.91,0
865,18,Other,London,12306.0,Waterproof Jacket,1,245.0,245.0,176.37,176.37,68.63,28.01,0
866,61,Female,North East,25757.0,Down Jacket,2,174.34,348.68,129.06,258.12,90.56,25.97,0
867,22,Female,Northern Ireland,53140.0,3-in-1 Jacket,4,111.1,444.4,73.72,294.88,149.52,33.65,0
868,47,Male,South West,16993.0,Waterproof Jacket,3,102.31,306.93,59.65,178.95,127.98,41.7,1
869,47,Other,North East,52913.0,Waterproof Jacket,4,180.56,722.24,133.09,532.36,189.88,26.29,0
870,34,Female,South West,36474.0,Fleece,4,187.61,750.44,135.77,543.08,207.36,27.63,0
871,65,Female,London,36841.0,3-in-1 Jacket,1,89.01,89.01,64.34,64.34,24.67,27.72,0
872,64,Male,North West,22202.0,Waterproof Jacket,3,121.31,363.93,83.54,250.62,113.31,31.14,0
873,40,Male,Midlands,30488.0,Fleece,2,215.23,430.46,145.28,290.56,139.9,32.5,0
874,32,Other,Scotland,52474.0,Softshell,2,88.44,176.88,48.9,97.8,79.08,44.71,1
875,54,Female,North East,34523.0,3-in-1 Jacket,3,225.37,676.11,157.67,473.01,203.1,30.04,0
876,38,Other,Scotland,30555.0,Softshell,4,191.89,767.56,109.05,436.2,331.36,43.17,1
877,31,Female,North West,39057.0,Waterproof Jacket,1,153.85,153.85,92.61,92.61,61.24,39.81,1
878,19,Other,Midlands,33078.0,3-in-1 Jacket,3,138.89,416.67,91.71,275.13,141.54,33.97,0
879,28,Male,Scotland,38452.0,Fleece,3,83.27,249.81,53.32,159.96,89.85,35.97,1
880,68,Female,Scotland,26503.0,Waterproof Jacket,2,220.29,440.58,121.85,243.7,196.88,44.69,1
881,56,Other,North East,34228.0,3-in-1 Jacket,1,104.26,104.26,74.52,74.52,29.74,28.52,0
882,55,Male,Wales,28589.0,3-in-1 Jacket,3,132.62,397.86,96.25,288.75,109.11,27.42,0
883,51,Male,Midlands,16960.0,Softshell,1,176.75,176.75,121.32,121.32,55.43,31.36,0
884,55,Other,North West,39820.0,Waterproof Jacket,4,121.82,487.28,80.18,320.72,166.56,34.18,0
885,67,Female,Midlands,22662.0,Fleece,2,164.51,329.02,122.09,244.18,84.84,25.79,0
886,51,Female,London,33353.0,Fleece,4,217.59,870.36,124.89,499.56,370.8,42.6,1
887,35,Male,Wales,44261.0,Waterproof Jacket,1,159.99,159.99,111.61,111.61,48.38,30.24,0
888,47,Female,London,20022.0,Waterproof Jacket,4,241.33,965.32,138.93,555.72,409.6,42.43,1
889,32,Female,North West,41047.0,Down Jacket,2,224.08,448.16,140.36,280.72,167.44,37.36,1
890,44,Female,North East,32002.0,Softshell,1,136.62,136.62,91.14,91.14,45.48,33.29,0
891,68,Male,North East,25335.0,Waterproof Jacket,3,147.99,443.97,103.21,309.63,134.34,30.26,0
892,51,Other,North West,55229.0,Waterproof Jacket,4,151.97,607.88,83.7,334.8,273.08,44.92,1
893,69,Female,South West,34994.0,Down Jacket,2,186.45,372.9,112.27,224.54,148.36,39.79,1
894,55,Male,North West,29319.0,Down Jacket,3,128.76,386.28,84.68,254.04,132.24,34.23,0
895,50,Male,Wales,27198.0,3-in-1 Jacket,2,244.77,489.54,160.71,321.42,168.12,34.34,0
896,41,Other,South East,43812.0,Fleece,1,183.48,183.48,124.31,124.31,59.17,32.25,0
897,32,Female,North East,28879.0,Softshell,1,147.9,147.9,90.33,90.33,57.57,38.92,1
898,47,Female,Northern Ireland,42565.0,3-in-1 Jacket,4,189.65,758.6,124.81,499.24,259.36,34.19,0
899,59,Other,Wales,34975.0,Waterproof Jacket,2,147.22,294.44,86.56,173.12,121.32,41.2,1
900,68,Other,Wales,46162.0,Down Jacket,2,219.03,438.06,128.65,257.3,180.76,41.26,1
901,34,Male,Wales,24575.0,Fleece,2,176.53,353.06,117.45,234.9,118.16,33.47,0
902,22,Male,Scotland,25969.0,3-in-1 Jacket,1,87.13,87.13,59.87,59.87,27.26,31.29,0
903,46,Other,Wales,32190.0,Fleece,4,110.05,440.2,63.18,252.72,187.48,42.59,1
904,21,Female,North East,33019.0,Down Jacket,2,227.05,454.1,130.45,260.9,193.2,42.55,1
905,27,Male,South East,31454.0,3-in-1 Jacket,2,175.69,351.38,116.49,232.98,118.4,33.7,0
906,34,Male,South East,61314.0,3-in-1 Jacket,3,241.56,724.68,145.91,437.73,286.95,39.6,1
907,27,Female,Wales,55632.0,Fleece,2,92.31,184.62,58.01,116.02,68.6,37.16,1
908,34,Male,London,37991.0,Down Jacket,4,130.19,520.76,82.04,328.16,192.6,36.98,1
909,37,Female,North East,39170.0,Waterproof Jacket,3,112.9,338.7,66.13,198.39,140.31,41.43,1
910,41,Female,North East,32636.0,3-in-1 Jacket,3,174.15,522.45,95.83,287.49,234.96,44.97,1
911,22,Female,Midlands,24502.0,Waterproof Jacket,3,145.07,435.21,104.54,313.62,121.59,27.94,0
912,51,Other,South West,33179.0,Down Jacket,1,106.74,106.74,73.97,73.97,32.77,30.7,0
913,23,Other,South West,42711.0,3-in-1 Jacket,3,189.27,567.81,130.24,390.72,177.09,31.19,0
914,19,Other,London,48056.0,3-in-1 Jacket,2,171.17,342.34,112.85,225.7,116.64,34.07,0
915,30,Female,South West,44957.0,Waterproof Jacket,1,126.71,126.71,87.45,87.45,39.26,30.98,0
916,60,Female,Midlands,19902.0,Softshell,1,161.56,161.56,119.09,119.09,42.47,26.29,0
917,60,Other,North West,32108.0,Waterproof Jacket,1,206.78,206.78,141.26,141.26,65.52,31.69,0
918,65,Male,South West,20311.0,Waterproof Jacket,1,114.9,114.9,69.29,69.29,45.61,39.7,1
919,28,Female,North East,46688.0,Softshell,1,129.79,129.79,86.2,86.2,43.59,33.59,0
920,68,Male,North West,30876.0,Down Jacket,1,138.84,138.84,88.64,88.64,50.2,36.16,1
921,64,Male,South West,34529.0,Down Jacket,1,206.94,206.94,136.85,136.85,70.09,33.87,0
922,40,Female,North East,39801.0,3-in-1 Jacket,3,223.98,671.94,146.38,439.14,232.8,34.65,0
923,33,Female,North East,62661.0,Fleece,4,143.99,575.96,103.93,415.72,160.24,27.82,0
924,48,Male,Wales,37683.0,Fleece,2,130.43,260.86,88.74,177.48,83.38,31.96,0
925,28,Male,South East,32617.0,3-in-1 Jacket,2,231.21,462.42,135.89,271.78,190.64,41.23,1
926,33,Other,London,22590.0,Fleece,3,249.89,749.67,140.59,421.77,327.9,43.74,1
927,25,Other,Midlands,49586.0,Waterproof Jacket,3,193.96,581.88,123.14,369.42,212.46,36.51,1
928,21,Female,Scotland,33184.0,Waterproof Jacket,1,248.3,248.3,137.34,137.34,110.96,44.69,1
929,57,Other,South West,51571.0,Softshell,4,192.19,768.76,117.94,471.76,297.0,38.63,1
930,21,Other,South West,46056.0,Softshell,1,204.69,204.69,127.65,127.65,77.04,37.64,1
931,42,Other,North West,30370.0,3-in-1 Jacket,3,146.07,438.21,91.31,273.93,164.28,37.49,1
932,20,Other,North West,21077.0,3-in-1 Jacket,1,153.6,153.6,114.57,114.57,39.03,25.41,0
933,49,Male,South West,37726.0,3-in-1 Jacket,2,104.5,209.0,63.83,127.66,81.34,38.92,1
934,20,Female,Northern Ireland,28851.0,Waterproof Jacket,2,219.87,439.74,132.59,265.18,174.56,39.7,1
935,44,Other,Midlands,35393.0,Fleece,1,238.28,238.28,137.22,137.22,101.06,42.41,1
936,46,Male,South West,45490.0,3-in-1 Jacket,4,185.98,743.92,121.3,485.2,258.72,34.78,0
937,49,Male,South East,18464.0,3-in-1 Jacket,1,138.42,138.42,80.39,80.39,58.03,41.92,1
938,67,Male,Northern Ireland,37646.0,Waterproof Jacket,1,106.18,106.18,71.49,71.49,34.69,32.67,0
939,68,Other,Midlands,42596.0,Waterproof Jacket,4,125.08,500.32,72.68,290.72,209.6,41.89,1
940,36,Other,South West,43081.0,Waterproof Jacket,4,123.42,493.68,82.12,328.48,165.2,33.46,0
941,38,Female,Scotland,21365.0,Fleece,4,184.3,737.2,131.82,527.28,209.92,28.48,0
942,22,Other,Wales,39193.0,3-in-1 Jacket,2,240.66,481.32,134.41,268.82,212.5,44.15,1
943,35,Other,South East,47035.0,Down Jacket,1,88.21,88.21,55.92,55.92,32.29,36.61,1
944,45,Male,Scotland,38432.0,Down Jacket,3,80.17,240.51,51.49,154.47,86.04,35.77,1
945,59,Female,North West,33843.0,3-in-1 Jacket,4,182.03,728.12,128.92,515.68,212.44,29.18,0
946,39,Other,North West,46396.0,3-in-1 Jacket,4,128.29,513.16,82.57,330.28,182.88,35.64,1
947,38,Other,South West,28057.0,3-in-1 Jacket,1,229.69,229.69,152.4,152.4,77.29,33.65,0
948,23,Male,North West,19702.0,3-in-1 Jacket,3,135.63,406.89,96.06,288.18,118.71,29.17,0
949,18,Male,South East,32994.0,Fleece,1,129.26,129.26,85.56,85.56,43.7,33.81,0
950,22,Other,Midlands,40350.0,Down Jacket,1,125.82,125.82,78.22,78.22,47.6,37.83,1
951,58,Female,North East,45389.0,Softshell,4,104.62,418.48,59.34,237.36,181.12,43.28,1
952,29,Female,London,40305.0,Down Jacket,4,178.86,715.44,124.48,497.92,217.52,30.4,0
953,43,Male,Midlands,43358.0,Down Jacket,2,108.6,217.2,78.65,157.3,59.9,27.58,0
954,63,Male,North East,45453.0,Waterproof Jacket,3,152.19,456.57,113.23,339.69,116.88,25.6,0
955,51,Other,Northern Ireland,31606.0,3-in-1 Jacket,3,158.37,475.11,116.45,349.35,125.76,26.47,0
956,66,Male,South East,33521.0,3-in-1 Jacket,4,83.48,333.92,59.23,236.92,97.0,29.05,0
957,31,Other,Scotland,47872.0,3-in-1 Jacket,4,82.86,331.44,56.24,224.96,106.48,32.13,0
958,43,Female,North East,22898.0,Waterproof Jacket,4,168.44,673.76,118.97,475.88,197.88,29.37,0
959,62,Female,South East,39291.0,Fleece,3,198.33,594.99,126.22,378.66,216.33,36.36,1
960,44,Other,Wales,27833.0,Fleece,2,240.16,480.32,160.66,321.32,159.0,33.1,0
961,26,Male,Scotland,46003.0,Softshell,3,110.45,331.35,68.45,205.35,126.0,38.03,1
962,43,Female,North West,34821.0,Fleece,4,97.55,390.2,60.03,240.12,150.08,38.46,1
963,64,Male,North West,35076.0,Fleece,4,88.85,355.4,62.31,249.24,106.16,29.87,0
964,39,Female,Scotland,52289.0,3-in-1 Jacket,2,154.13,308.26,98.76,197.52,110.74,35.92,1
965,64,Other,Northern Ireland,24240.0,Down Jacket,1,185.94,185.94,110.16,110.16,75.78,40.76,1
966,47,Other,Northern Ireland,37158.0,Fleece,1,222.89,222.89,131.59,131.59,91.3,40.96,1
967,60,Other,Northern Ireland,33199.0,Fleece,3,196.05,588.15,141.52,424.56,163.59,27.81,0
968,65,Female,North East,40324.0,Waterproof Jacket,1,115.42,115.42,79.13,79.13,36.29,31.44,0
969,34,Male,North East,54293.0,Softshell,1,158.5,158.5,104.48,104.48,54.02,34.08,0
970,43,Male,South West,28948.0,Waterproof Jacket,3,234.76,704.28,147.94,443.82,260.46,36.98,1
971,53,Male,London,23026.0,3-in-1 Jacket,4,135.55,542.2,86.23,344.92,197.28,36.39,1
972,18,Female,Scotland,26907.0,Down Jacket,1,164.78,164.78,92.52,92.52,72.26,43.85,1
973,25,Female,Midlands,32672.0,Softshell,4,242.96,971.84,155.73,622.92,348.92,35.9,1
974,66,Female,London,35642.0,Waterproof Jacket,3,204.9,614.7,145.29,435.87,178.83,29.09,0
975,52,Female,Wales,36145.0,Fleece,4,207.12,828.48,129.99,519.96,308.52,37.24,1
976,69,Female,North East,53027.0,Fleece,4,122.9,491.6,77.02,308.08,183.52,37.33,1
977,32,Male,North East,51248.0,Softshell,3,150.5,451.5,83.25,249.75,201.75,44.68,1
978,64,Female,South East,48029.0,Fleece,4,94.0,376.0,60.31,241.24,134.76,35.84,1
979,39,Female,London,60144.0,Waterproof Jacket,1,183.11,183.11,101.64,101.64,81.47,44.49,1
980,31,Male,South East,43241.0,Waterproof Jacket,1,97.63,97.63,64.83,64.83,32.8,33.6,0
981,43,Female,Midlands,46084.0,Fleece,1,222.1,222.1,144.67,144.67,77.43,34.86,0
982,45,Male,South East,43048.0,Fleece,1,218.47,218.47,156.86,156.86,61.61,28.2,0
983,40,Male,London,41409.0,3-in-1 Jacket,4,170.71,682.84,113.75,455.0,227.84,33.37,0
984,31,Other,Scotland,38944.0,Down Jacket,1,104.0,104.0,63.93,63.93,40.07,38.53,1
985,41,Other,Wales,31031.0,Softshell,4,84.35,337.4,55.1,220.4,117.0,34.68,0
986,19,Other,North East,22532.0,Waterproof Jacket,2,215.44,430.88,148.64,297.28,133.6,31.01,0
987,62,Other,Midlands,33693.0,Softshell,4,182.02,728.08,103.53,414.12,313.96,43.12,1
988,43,Female,North East,40658.0,3-in-1 Jacket,1,200.86,200.86,135.42,135.42,65.44,32.58,0
989,31,Other,South West,35723.0,Waterproof Jacket,2,131.65,263.3,96.54,193.08,70.22,26.67,0
990,68,Male,Wales,24347.0,3-in-1 Jacket,3,166.61,499.83,101.6,304.8,195.03,39.02,1
991,24,Female,South East,33341.0,3-in-1 Jacket,4,207.02,828.08,139.81,559.24,268.84,32.47,0
992,20,Other,North West,32820.0,Fleece,1,158.64,158.64,113.31,113.31,45.33,28.57,0
993,64,Male,London,34376.0,Softshell,1,182.24,182.24,118.89,118.89,63.35,34.76,0
994,40,Female,North East,39909.0,Softshell,1,214.25,214.25,148.6,148.6,65.65,30.64,0
995,63,Female,South East,42063.0,Fleece,3,116.59,349.77,71.38,214.14,135.63,38.78,1
996,60,Other,Midlands,29999.0,Softshell,2,91.21,182.42,55.75,111.5,70.92,38.88,1
997,64,Female,North East,44811.0,Fleece,2,170.41,340.82,116.48,232.96,107.86,31.65,0
998,62,Male,Wales,46316.0,Waterproof Jacket,1,90.56,90.56,62.58,62.58,27.98,30.9,0
999,35,Female,Wales,38203.0,3-in-1 Jacket,4,210.31,841.24,155.08,620.32,220.92,26.26,0
1000,55,Male,North East,41648.0,3-in-1 Jacket,1,202.27,202.27,120.34,120.34,81.93,40.51,1
1001,52,Female,Midlands,44842.0,Softshell,1,229.89,229.89,147.97,147.97,81.92,35.63,1
1002,68,Other,Wales,24024.0,Down Jacket,4,188.73,754.92,113.26,453.04,301.88,39.99,1
1003,32,Male,Wales,45547.0,3-in-1 Jacket,1,91.42,91.42,51.75,51.75,39.67,43.39,1
1004,42,Female,London,27099.0,Fleece,3,123.04,369.12,77.59,232.77,136.35,36.94,1
1005,54,Female,Midlands,28073.0,Down Jacket,1,217.35,217.35,135.8,135.8,81.55,37.52,1
1006,45,Female,Midlands,36963.0,Down Jacket,3,108.41,325.23,65.49,196.47,128.76,39.59,1
1007,27,Male,Scotland,13560.0,3-in-1 Jacket,1,198.74,198.74,121.11,121.11,77.63,39.06,1
1008,56,Male,Scotland,36756.0,3-in-1 Jacket,2,212.64,425.28,132.28,264.56,160.72,37.79,1
1009,34,Male,Wales,44818.0,3-in-1 Jacket,4,136.12,544.48,101.79,407.16,137.32,25.22,0
1010,56,Other,North West,18541.0,Fleece,2,134.79,269.58,95.24,190.48,79.1,29.34,0
1011,39,Other,Scotland,45890.0,Down Jacket,1,174.83,174.83,98.65,98.65,76.18,43.57,1
1012,43,Male,Wales,28012.0,Softshell,1,226.42,226.42,164.04,164.04,62.38,27.55,0
1013,61,Female,Northern Ireland,37069.0,Fleece,3,118.06,354.18,79.89,239.67,114.51,32.33,0
1014,42,Other,South West,29464.0,Waterproof Jacket,1,240.01,240.01,174.76,174.76,65.25,27.19,0
1015,34,Male,South West,40729.0,3-in-1 Jacket,1,181.85,181.85,112.45,112.45,69.4,38.16,1
1016,30,Female,Midlands,45249.0,Down Jacket,1,248.66,248.66,159.86,159.86,88.8,35.71,1
1017,37,Other,North West,41470.0,Fleece,2,95.23,190.46,69.45,138.9,51.56,27.07,0
1018,42,Female,London,34960.0,Waterproof Jacket,3,101.52,304.56,61.37,184.11,120.45,39.55,1
1019,21,Female,Scotland,30241.0,Fleece,2,220.53,441.06,161.67,323.34,117.72,26.69,0
1020,27,Female,Northern Ireland,34307.0,Fleece,3,227.01,681.03,162.47,487.41,193.62,28.43,0
1021,20,Female,Wales,41560.0,Softshell,2,155.73,311.46,116.19,232.38,79.08,25.39,0
1022,58,Other,North West,41903.0,Softshell,1,201.39,201.39,123.82,123.82,77.57,38.52,1
1023,62,Other,Midlands,40508.0,Fleece,2,227.48,454.96,135.84,271.68,183.28,40.28,1
1024,35,Other,Scotland,22174.0,Waterproof Jacket,2,87.33,174.66,53.81,107.62,67.04,38.38,1
1025,64,Male,North West,34770.0,Down Jacket,3,177.57,532.71,131.57,394.71,138.0,25.91,0
1026,53,Other,Scotland,28666.0,Down Jacket,3,225.09,675.27,138.79,416.37,258.9,38.34,1
1027,64,Female,London,41649.0,3-in-1 Jacket,2,147.69,295.38,97.92,195.84,99.54,33.7,0
1028,39,Other,London,27350.0,3-in-1 Jacket,3,131.41,394.23,82.88,248.64,145.59,36.93,1
1029,51,Female,South West,39521.0,Down Jacket,3,215.27,645.81,135.46,406.38,239.43,37.07,1
1030,64,Male,South East,32178.0,Fleece,3,137.08,411.24,80.7,242.1,169.14,41.13,1
1031,25,Female,South East,16209.0,Fleece,4,80.54,322.16,52.95,211.8,110.36,34.26,0
1032,57,Female,Scotland,44310.0,Softshell,3,243.13,729.39,175.02,525.06,204.33,28.01,0
1033,66,Female,South East,34747.0,Softshell,4,180.66,722.64,101.15,404.6,318.04,44.01,1
1034,61,Male,Midlands,47760.0,3-in-1 Jacket,4,219.32,877.28,159.63,638.52,238.76,27.22,0
1035,36,Other,South East,18347.0,Down Jacket,3,220.3,660.9,150.49,451.47,209.43,31.69,0
1036,59,Other,North East,32085.0,Fleece,2,91.29,182.58,61.47,122.94,59.64,32.67,0
1037,58,Male,Wales,32836.0,Down Jacket,3,109.05,327.15,73.63,220.89,106.26,32.48,0
1038,54,Female,Midlands,37702.0,Waterproof Jacket,1,132.89,132.89,80.96,80.96,51.93,39.08,1
1039,23,Other,North West,21748.0,Down Jacket,2,134.52,269.04,85.16,170.32,98.72,36.69,1
1040,69,Male,Midlands,40440.0,Waterproof Jacket,4,191.99,767.96,136.29,545.16,222.8,29.01,0
1041,43,Other,South West,54117.0,Softshell,4,185.93,743.72,113.65,454.6,289.12,38.87,1
1042,51,Male,North West,39745.0,Softshell,2,164.08,328.16,105.67,211.34,116.82,35.6,1
1043,62,Female,Northern Ireland,35929.0,3-in-1 Jacket,2,115.91,231.82,64.21,128.42,103.4,44.6,1
1044,23,Other,Wales,21225.0,Down Jacket,3,144.94,434.82,100.98,302.94,131.88,30.33,0
1045,54,Male,Wales,27258.0,Down Jacket,4,172.41,689.64,109.23,436.92,252.72,36.65,1
1046,50,Other,Wales,34442.0,Waterproof Jacket,1,159.56,159.56,104.52,104.52,55.04,34.49,0
1047,39,Other,Wales,29702.0,Softshell,3,101.64,304.92,58.23,174.69,130.23,42.71,1
1048,38,Other,Scotland,45263.0,Waterproof Jacket,2,190.42,380.84,142.5,285.0,95.84,25.17,0
1049,23,Other,Wales,40337.0,Softshell,4,92.42,369.68,56.42,225.68,144.0,38.95,1
1050,23,Male,Wales,61924.0,Waterproof Jacket,2,144.29,288.58,97.68,195.36,93.22,32.3,0
1051,65,Female,Wales,25191.0,Softshell,2,200.7,401.4,133.72,267.44,133.96,33.37,0
1052,21,Male,Scotland,35331.0,Waterproof Jacket,2,83.4,166.8,58.97,117.94,48.86,29.29,0
1053,47,Male,London,21165.0,Softshell,3,176.9,530.7,107.69,323.07,207.63,39.12,1
1054,28,Male,Midlands,12776.0,Waterproof Jacket,1,136.87,136.87,95.97,95.97,40.9,29.88,0
1055,47,Female,Midlands,42227.0,Down Jacket,1,81.5,81.5,51.06,51.06,30.44,37.35,1
1056,48,Other,North West,39966.0,3-in-1 Jacket,4,112.37,449.48,71.04,284.16,165.32,36.78,1
1057,41,Other,North East,26454.0,Waterproof Jacket,2,239.96,479.92,164.26,328.52,151.4,31.55,0
1058,26,Other,Midlands,35930.0,3-in-1 Jacket,1,168.6,168.6,119.18,119.18,49.42,29.31,0
1059,20,Female,South East,28707.0,Down Jacket,2,249.53,499.06,170.52,341.04,158.02,31.66,0
1060,68,Other,North East,30058.0,Down Jacket,4,169.22,676.88,123.53,494.12,182.76,27.0,0
1061,48,Female,Wales,31797.0,Softshell,2,172.47,344.94,104.69,209.38,135.56,39.3,1
1062,57,Other,Wales,26034.0,3-in-1 Jacket,1,146.61,146.61,107.04,107.04,39.57,26.99,0
1063,54,Other,Scotland,27834.0,Fleece,2,132.71,265.42,76.46,152.92,112.5,42.39,1
1064,53,Male,North East,28116.0,Softshell,1,122.76,122.76,83.71,83.71,39.05,31.81,0
1065,41,Female,South East,39229.0,3-in-1 Jacket,4,138.38,553.52,91.27,365.08,188.44,34.04,0
1066,48,Male,Scotland,7258.0,Waterproof Jacket,2,158.17,316.34,102.64,205.28,111.06,35.11,1
1067,23,Male,North West,32724.0,Waterproof Jacket,1,112.64,112.64,68.96,68.96,43.68,38.78,1
1068,19,Male,North East,24123.0,Down Jacket,4,118.23,472.92,76.94,307.76,165.16,34.92,0
1069,37,Female,Wales,24484.0,Fleece,2,126.16,252.32,73.47,146.94,105.38,41.76,1
1070,45,Female,Wales,29743.0,Waterproof Jacket,4,156.37,625.48,97.55,390.2,235.28,37.62,1
